,timestamp,eventType,contentId,personId,sessionId,userAgent,userRegion,userCountry,eventStrength,interactCnt,gender,age(15~60)
49762,1472460797,VIEW,101905,-5.87E+18,7.88E+18,Android - Native Mobile App,SP,BR,1,98,male,28
49764,1472460333,VIEW,102150,-5.87E+18,7.88E+18,Android - Native Mobile App,SP,BR,1,98,male,28
50551,1473863796,VIEW,102464,-5.87E+18,-1.71E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
51101,1473701256,LIKE,100160,-5.87E+18,-6.66E+18,,,,2,98,male,28
53070,1473700912,VIEW,102429,-5.87E+18,-6.66E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
54051,1475251184,VIEW,102190,-5.87E+18,-1.20E+17,Android - Native Mobile App,SP,BR,1,98,male,28
54889,1474651322,VIEW,101888,-5.87E+18,6.01E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
54909,1473963246,VIEW,100820,-5.87E+18,2.04E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
55305,1475156064,VIEW,101107,-5.87E+18,6.40E+17,Android - Native Mobile App,SP,BR,1,98,male,28
55330,1475155802,VIEW,102044,-5.87E+18,6.40E+17,Android - Native Mobile App,SP,BR,1,98,male,28
56957,1476726064,VIEW,101857,-5.87E+18,7.04E+18,Android - Native Mobile App,SP,BR,1,98,male,28
57724,1476494952,VIEW,102275,-5.87E+18,-2.88E+18,Android - Native Mobile App,SP,BR,1,98,male,28
58366,1477309328,VIEW,101086,-5.87E+18,-6.50E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
58519,1476366580,LIKE,101018,-5.87E+18,-8.45E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,2,98,male,28
58527,1476366535,VIEW,101275,-5.87E+18,-8.45E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
58542,1476368861,VIEW,100394,-5.87E+18,-8.45E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
59590,1477452764,VIEW,102402,-5.87E+18,7.20E+18,Android - Native Mobile App,SP,BR,1,98,male,28
59733,1476458462,VIEW,102073,-5.87E+18,-8.44E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
60274,1477666303,VIEW,101461,-5.87E+18,7.34E+18,Android - Native Mobile App,SP,BR,1,98,male,28
60286,1477665938,VIEW,102322,-5.87E+18,7.34E+18,Android - Native Mobile App,SP,BR,1,98,male,28
60419,1476788438,VIEW,100827,-5.87E+18,-7.26E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
60450,1476792227,VIEW,100517,-5.87E+18,-7.26E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
60490,1478266862,VIEW,100779,-5.87E+18,3.79E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
60553,1478549075,VIEW,102179,-5.87E+18,-1.33E+18,Android - Native Mobile App,SP,BR,1,98,male,28
60554,1478549286,VIEW,101852,-5.87E+18,-1.33E+18,Android - Native Mobile App,SP,BR,1,98,male,28
60682,1476981220,VIEW,101419,-5.87E+18,4.11E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
60685,1476981278,FOLLOW,102017,-5.87E+18,4.11E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,3,98,male,28
60698,1476981278,COMMENT CREATED,101939,-5.87E+18,4.11E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,4,98,male,28
60743,1478605950,VIEW,100446,-5.87E+18,-7.46E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
60850,1478883240,VIEW,100713,-5.87E+18,-6.38E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
61048,1478611835,VIEW,101369,-5.87E+18,-7.46E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
61248,1477445623,VIEW,101968,-5.87E+18,7.20E+18,Android - Native Mobile App,SP,BR,1,98,male,28
61873,1479067099,VIEW,100118,-5.87E+18,-5.05E+18,Android - Native Mobile App,SP,BR,1,98,male,28
62182,1479267632,VIEW,100138,-5.87E+18,-4.05E+18,Android - Native Mobile App,SP,BR,1,98,male,28
62190,1478699639,LIKE,101696,-5.87E+18,2.59E+17,Android - Native Mobile App,SP,BR,2,98,male,28
62191,1478699675,VIEW,100966,-5.87E+18,2.59E+17,Android - Native Mobile App,SP,BR,1,98,male,28
62194,1478699987,VIEW,100421,-5.87E+18,2.59E+17,Android - Native Mobile App,SP,BR,1,98,male,28
62196,1478699630,VIEW,102232,-5.87E+18,2.59E+17,Android - Native Mobile App,SP,BR,1,98,male,28
63157,1478861553,VIEW,101549,-5.87E+18,-6.38E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
63471,1479065406,VIEW,100256,-5.87E+18,-5.05E+18,Android - Native Mobile App,SP,BR,1,98,male,28
63472,1479065494,VIEW,101778,-5.87E+18,-5.05E+18,Android - Native Mobile App,SP,BR,1,98,male,28
63473,1479065369,VIEW,102251,-5.87E+18,-5.05E+18,Android - Native Mobile App,SP,BR,1,98,male,28
65729,1484587245,VIEW,101932,-5.87E+18,1.96E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
70037,1479990345,VIEW,102216,-5.87E+18,7.20E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.89 Safari/537.36",SP,BR,1,98,male,28
71637,1483203691,VIEW,101850,-5.87E+18,3.57E+18,Android - Native Mobile App,SP,BR,1,98,male,28
3289,1463504229,VIEW,100575,-5.87E+18,-8.06E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",SP,BR,1,61,male,53
3303,1463501812,VIEW,102344,-5.87E+18,-8.06E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",SP,BR,1,61,male,53
3573,1463488098,VIEW,102166,-5.87E+18,-8.06E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",SP,BR,1,61,male,53
3724,1460077708,VIEW,101185,-5.87E+18,-4.88E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",SP,BR,1,61,male,53
3912,1464002659,VIEW,101797,-5.87E+18,-7.70E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
4096,1464639585,VIEW,101169,-5.87E+18,5.20E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
4201,1460748877,VIEW,101436,-5.87E+18,-5.00E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",SP,BR,1,61,male,53
5672,1465475325,VIEW,101663,-5.87E+18,7.20E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
5679,1465475193,BOOKMARK,101589,-5.87E+18,7.20E+18,,,,2.5,61,male,53
5707,1465475210,VIEW,101688,-5.87E+18,7.20E+18,,,,1,61,male,53
5712,1465475209,VIEW,101289,-5.87E+18,7.20E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
5720,1465475325,VIEW,100650,-5.87E+18,7.20E+18,,,,1,61,male,53
6082,1461844404,VIEW,100479,-5.87E+18,7.33E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",SP,BR,1,61,male,53
6088,1461844425,LIKE,101404,-5.87E+18,7.33E+18,,,,2,61,male,53
6104,1461844430,BOOKMARK,102062,-5.87E+18,7.33E+18,,,,2.5,61,male,53
6113,1461354129,VIEW,101969,-5.87E+18,5.76E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",SP,BR,1,61,male,53
6273,1463572550,LIKE,101239,-5.87E+18,9.17E+18,,,,2,61,male,53
6294,1463572542,VIEW,100442,-5.87E+18,9.17E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
6392,1464641252,VIEW,100365,-5.87E+18,5.20E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
6398,1464640944,VIEW,100535,-5.87E+18,5.20E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
6489,1461673690,VIEW,101210,-5.87E+18,-5.71E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",SP,BR,1,61,male,53
6540,1460656969,VIEW,101102,-5.87E+18,-8.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",SP,BR,1,61,male,53
6549,1460656961,VIEW,100163,-5.87E+18,-8.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",SP,BR,1,61,male,53
7516,1466613774,BOOKMARK,102011,-5.87E+18,-1.79E+18,,,,2.5,61,male,53
8594,1463768414,VIEW,100750,-5.87E+18,-1.34E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
9429,1465387226,VIEW,101908,-5.87E+18,8.31E+18,,,,1,61,male,53
9446,1465387242,VIEW,100749,-5.87E+18,8.31E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
9539,1464770858,VIEW,100921,-5.87E+18,2.40E+18,,,,1,61,male,53
9540,1464770856,VIEW,100305,-5.87E+18,2.40E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
9550,1461947614,VIEW,101340,-5.87E+18,6.93E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",SP,BR,1,61,male,53
10064,1463574569,VIEW,101008,-5.87E+18,9.17E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
10538,1464219857,VIEW,102099,-5.87E+18,1.27E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
11935,1465586302,VIEW,102124,-5.87E+18,2.36E+18,,,,1,61,male,53
11940,1465586301,VIEW,100792,-5.87E+18,2.36E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
14088,1459961175,VIEW,101202,-5.87E+18,-3.07E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",SP,BR,1,61,male,53
14741,1464887539,VIEW,101841,-5.87E+18,3.88E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
14828,1464887540,VIEW,101631,-5.87E+18,3.88E+18,,,,1,61,male,53
15335,1463338128,VIEW,102214,-5.87E+18,-9.11E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR,1,61,male,53
18941,1464869072,VIEW,102201,-5.87E+18,3.88E+18,,,,1,61,male,53
18988,1464869072,VIEW,100205,-5.87E+18,3.88E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
19217,1460763964,VIEW,101847,-5.87E+18,-5.00E+17,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",SP,BR,1,61,male,53
19218,1460764046,VIEW,101879,-5.87E+18,-5.00E+17,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",SP,BR,1,61,male,53
19219,1460763969,BOOKMARK,101808,-5.87E+18,-5.00E+17,,,,2.5,61,male,53
20038,1464916382,VIEW,101217,-5.87E+18,2.55E+18,,,,1,61,male,53
20052,1464916382,VIEW,102205,-5.87E+18,2.55E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
21615,1465472602,VIEW,101845,-5.87E+18,7.20E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
21950,1463487325,VIEW,100360,-5.87E+18,-8.06E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",SP,BR,1,61,male,53
22183,1467113148,VIEW,100189,-5.87E+18,-9.19E+18,,,,1,61,male,53
22184,1467113148,VIEW,101504,-5.87E+18,-9.19E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
24070,1461931071,VIEW,101778,-5.87E+18,6.93E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",SP,BR,1,61,male,53
25226,1464993037,VIEW,101253,-5.87E+18,2.55E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
25232,1464993040,VIEW,102367,-5.87E+18,2.55E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
25236,1464992788,VIEW,100885,-5.87E+18,2.55E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
25239,1464993037,VIEW,102313,-5.87E+18,2.55E+18,,,,1,61,male,53
25240,1464992788,VIEW,101027,-5.87E+18,2.55E+18,,,,1,61,male,53
26869,1460642884,VIEW,100177,-5.87E+18,-8.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",SP,BR,1,61,male,53
26872,1460643063,LIKE,101788,-5.87E+18,-8.69E+18,,,,2,61,male,53
26883,1460643095,VIEW,100653,-5.87E+18,-8.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36",SP,BR,1,61,male,53
28111,1463668252,VIEW,101875,-5.87E+18,8.86E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
28127,1463668423,VIEW,100957,-5.87E+18,8.86E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
28130,1463670305,VIEW,100304,-5.87E+18,8.86E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
28338,1468008500,VIEW,100015,-5.87E+18,8.63E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
29259,1466603144,VIEW,100363,-5.87E+18,-1.79E+18,,,,1,61,male,53
29265,1466603144,VIEW,101582,-5.87E+18,-1.79E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
32157,1468505356,VIEW,100302,-5.87E+18,-1.68E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
34664,1463703104,LIKE,101088,-5.87E+18,-1.34E+18,,,,2,61,male,53
34665,1463703274,VIEW,101081,-5.87E+18,-1.34E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
34666,1463703007,VIEW,102119,-5.87E+18,-1.34E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
35188,1465283076,VIEW,101297,-5.87E+18,8.74E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
35190,1465283025,VIEW,100519,-5.87E+18,8.74E+18,,,,1,61,male,53
35191,1465283024,VIEW,102061,-5.87E+18,8.74E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
35192,1465283076,VIEW,100686,-5.87E+18,8.74E+18,,,,1,61,male,53
36257,1469454614,VIEW,102072,-5.87E+18,7.49E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
37565,1469724493,VIEW,102090,-5.87E+18,-3.06E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",SP,BR,1,61,male,53
38969,1470008238,VIEW,101181,-5.87E+18,7.46E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/601.7.7",SP,BR,1,61,male,53
41729,1468258008,VIEW,101439,-5.87E+18,-1.61E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",SP,BR,1,61,male,53
42094,1469488301,VIEW,100505,-5.87E+18,7.49E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",SP,BR,1,61,male,53
53007,1475292554,VIEW,102303,-5.87E+18,2.53E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50",SP,BR,1,61,male,53
53166,1474024009,VIEW,101038,-5.87E+18,6.56E+18,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_1 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A403 Safari/602.1",SP,BR,1,61,male,53
58063,1475526044,VIEW,100160,-5.87E+18,-4.18E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50",SP,BR,1,61,male,53
58729,1477062438,VIEW,100336,-5.87E+18,2.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50",SP,BR,1,61,male,53
59178,1477165707,VIEW,102026,-5.87E+18,-2.20E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50",SP,BR,1,61,male,53
60809,1477059930,COMMENT CREATED,100812,-5.87E+18,2.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50",SP,BR,4,61,male,53
60813,1477059413,VIEW,100635,-5.87E+18,2.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50",SP,BR,1,61,male,53
60815,1477059847,VIEW,100472,-5.87E+18,2.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50",SP,BR,1,61,male,53
60817,1477059239,VIEW,101352,-5.87E+18,2.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50",SP,BR,1,61,male,53
60822,1477059930,FOLLOW,100256,-5.87E+18,2.69E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Safari/602.1.50",SP,BR,3,61,male,53
62466,1479813994,VIEW,101992,-5.87E+18,2.47E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",SP,BR,1,61,male,53
65950,1484833052,VIEW,100937,-5.87E+18,-7.53E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12",SP,BR,1,61,male,53
68319,1485340329,VIEW,100396,-5.87E+18,5.28E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12",SP,BR,1,61,male,53
69256,1487247990,VIEW,101971,-5.87E+18,-6.34E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",SP,BR,1,61,male,53
69753,1488197310,VIEW,101756,-5.87E+18,6.25E+18,iOS - Native Mobile App,SP,BR,1,61,male,53
71393,1482193573,VIEW,100923,-5.87E+18,-3.64E+18,iOS - Native Mobile App,SP,BR,1,61,male,53
